w0,w1,w2,f1_macro,f1_0,rec_0,prec_0,f1_1,f1_2
0.6500000000000001,1.0,1.5000000000000009,0.5969461993847104,0.2028985507246377,0.14583333333333334,0.3333333333333333,0.7014613778705637,0.8864786695589298
0.6500000000000001,1.0,1.550000000000001,0.5969461993847104,0.2028985507246377,0.14583333333333334,0.3333333333333333,0.7014613778705637,0.8864786695589298
0.6500000000000001,1.0,1.600000000000001,0.5899294542217711,0.17777777777777778,0.125,0.3076923076923077,0.7044025157232704,0.8876080691642652
0.6500000000000001,1.0,1.650000000000001,0.5879644880709591,0.17777777777777778,0.125,0.3076923076923077,0.70042194092827,0.8856937455068297
0.6500000000000001,1.0,1.700000000000001,0.5878264672068009,0.1791044776119403,0.125,0.3157894736842105,0.6991525423728814,0.8852223816355811
0.6500000000000001,1.0,1.750000000000001,0.5863178228908632,0.1791044776119403,0.125,0.3157894736842105,0.6950959488272921,0.8847530422333572
0.6500000000000001,1.0,1.8000000000000012,0.5817491895078102,0.16666666666666666,0.11458333333333333,0.3055555555555556,0.6939655172413793,0.8846153846153846
0.6500000000000001,1.0,1.8500000000000012,0.57588852170198,0.15503875968992248,0.10416666666666667,0.30303030303030304,0.6883116883116883,0.8843151171043293
0.6500000000000001,1.0,1.9000000000000012,0.5766499716343064,0.15503875968992248,0.10416666666666667,0.30303030303030304,0.6898047722342733,0.8851063829787233
0.6500000000000001,1.0,1.9500000000000013,0.5712402544764071,0.140625,0.09375,0.28125,0.6884531590413944,0.8846426043878273
0.6500000000000001,1.0,2.0000000000000013,0.5689101913565451,0.140625,0.09375,0.28125,0.6827133479212254,0.8833922261484098
0.6500000000000001,1.0,2.0500000000000016,0.5704358428268979,0.140625,0.09375,0.28125,0.6857142857142857,0.884968242766408
0.6500000000000001,1.0,2.1000000000000014,0.5700273614397479,0.140625,0.09375,0.28125,0.6843267108167771,0.8851303735024665
0.6500000000000001,1.0,2.1500000000000012,0.5700273614397479,0.140625,0.09375,0.28125,0.6843267108167771,0.8851303735024665
0.6500000000000001,1.0,2.2000000000000015,0.5710928223074535,0.140625,0.09375,0.28125,0.6873614190687362,0.8852920478536243
0.6500000000000001,1.0,2.2500000000000018,0.56872908766051,0.140625,0.09375,0.28125,0.6815144766146993,0.8840477863668307
0.6500000000000001,1.0,2.3000000000000016,0.56872908766051,0.140625,0.09375,0.28125,0.6815144766146993,0.8840477863668307
0.6500000000000001,1.0,2.3500000000000014,0.5693594069178078,0.14173228346456693,0.09375,0.2903225806451613,0.6815144766146993,0.8848314606741573
0.6500000000000001,1.0,2.4000000000000017,0.5693594069178078,0.14173228346456693,0.09375,0.2903225806451613,0.6815144766146993,0.8848314606741573
0.6500000000000001,1.0,2.450000000000002,0.559034979815933,0.112,0.07291666666666667,0.2413793103448276,0.6815144766146993,0.8835904628330996
0.6500000000000001,1.0,2.5000000000000018,0.5578475656555545,0.112,0.07291666666666667,0.2413793103448276,0.6785714285714286,0.8829712683952348
0.6500000000000001,1.0,2.5500000000000016,0.5582844346440217,0.11290322580645161,0.07291666666666667,0.25,0.6786516853932584,0.883298392732355
0.6500000000000001,1.0,2.600000000000002,0.5505658980010373,0.0975609756097561,0.0625,0.2222222222222222,0.672686230248307,0.8814504881450488
0.7000000000000002,1.0,0.5,0.5876540995694719,0.2391304347826087,0.22916666666666666,0.25,0.6823104693140795,0.8415213946117274
0.7000000000000002,1.0,0.55,0.5907236530015761,0.23333333333333334,0.21875,0.25,0.6897810218978102,0.8490566037735849
0.7000000000000002,1.0,0.6000000000000001,0.5936424417633251,0.23595505617977527,0.21875,0.25609756097560976,0.6923076923076923,0.8526645768025078
0.7000000000000002,1.0,0.6500000000000001,0.5995679439066505,0.24561403508771928,0.21875,0.28,0.6937269372693727,0.8593628593628594
0.7000000000000002,1.0,0.7000000000000002,0.6002630323859375,0.25,0.21875,0.2916666666666667,0.6890130353817505,0.8617760617760618
